id,product_type_field_id,value
16254,699,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
16255,699,Product has an FCC ID
16256,699,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
16257,699,Product not capable of emitting radio frequency energy
16258,700,Product has a Supplier's Declaration of Conformity (SDoC) with the FCC Rules
16259,700,Product has an FCC ID
16260,700,"Product is an incidental radiator as defined by the FCC. It is not designed to intentionally use, generate or emit RF energy over 9 kHz. It does not require FCC RF equipment authorization"
16261,700,Product not capable of emitting radio frequency energy
16262,701,CARB EO
16263,701,CDPR Pest Identification
16264,701,ENERGY STAR Unique ID
16265,701,EPA Certificate of Conformity (CoC)
16266,701,FDA 510(k) Number
16267,701,Intertek Certificate Number
16268,701,National Organic Program ID
16269,701,TUV Certificate Number
16270,701,UL Certificate Number
16271,701,WASDA Pest Identification
16272,702,CARB EO
16273,702,CDPR Pest Identification
16274,702,ENERGY STAR Unique ID
16275,702,EPA Certificate of Conformity (CoC)
16276,702,FDA 510(k) Number
16277,702,Intertek Certificate Number
16278,702,National Organic Program ID
16279,702,TUV Certificate Number
16280,702,UL Certificate Number
16281,702,WASDA Pest Identification
16282,703,CARB EO
16283,703,CDPR Pest Identification
16284,703,ENERGY STAR Unique ID
16285,703,EPA Certificate of Conformity (CoC)
16286,703,FDA 510(k) Number
16287,703,Intertek Certificate Number
16288,703,National Organic Program ID
16289,703,TUV Certificate Number
16290,703,UL Certificate Number
16291,703,WASDA Pest Identification
16292,704,CARB EO
16293,704,CDPR Pest Identification
16294,704,ENERGY STAR Unique ID
16295,704,EPA Certificate of Conformity (CoC)
16296,704,FDA 510(k) Number
16297,704,Intertek Certificate Number
16298,704,National Organic Program ID
16299,704,TUV Certificate Number
16300,704,UL Certificate Number
16301,704,WASDA Pest Identification
16302,705,CARB EO
16303,705,CDPR Pest Identification
16304,705,ENERGY STAR Unique ID
16305,705,EPA Certificate of Conformity (CoC)
16306,705,FDA 510(k) Number
16307,705,Intertek Certificate Number
16308,705,National Organic Program ID
16309,705,TUV Certificate Number
16310,705,UL Certificate Number
16311,705,WASDA Pest Identification
16312,706,CARB EO
16313,706,CDPR Pest Identification
16314,706,ENERGY STAR Unique ID
16315,706,EPA Certificate of Conformity (CoC)
16316,706,FDA 510(k) Number
16317,706,Intertek Certificate Number
16318,706,National Organic Program ID
16319,706,TUV Certificate Number
16320,706,UL Certificate Number
16321,706,WASDA Pest Identification
16322,707,CARB EO
16323,707,CDPR Pest Identification
16324,707,ENERGY STAR Unique ID
16325,707,EPA Certificate of Conformity (CoC)
16326,707,FDA 510(k) Number
16327,707,Intertek Certificate Number
16328,707,National Organic Program ID
16329,707,TUV Certificate Number
16330,707,UL Certificate Number
16331,707,WASDA Pest Identification
16332,708,CARB EO
16333,708,CDPR Pest Identification
16334,708,ENERGY STAR Unique ID
16335,708,EPA Certificate of Conformity (CoC)
16336,708,FDA 510(k) Number
16337,708,Intertek Certificate Number
16338,708,National Organic Program ID
16339,708,TUV Certificate Number
16340,708,UL Certificate Number
16341,708,WASDA Pest Identification
16342,709,CARB EO
16343,709,CDPR Pest Identification
16344,709,ENERGY STAR Unique ID
16345,709,EPA Certificate of Conformity (CoC)
16346,709,FDA 510(k) Number
16347,709,Intertek Certificate Number
16348,709,National Organic Program ID
16349,709,TUV Certificate Number
16350,709,UL Certificate Number
16351,709,WASDA Pest Identification
16352,710,CARB EO
16353,710,CDPR Pest Identification
16354,710,ENERGY STAR Unique ID
16355,710,EPA Certificate of Conformity (CoC)
16356,710,FDA 510(k) Number
16357,710,Intertek Certificate Number
16358,710,National Organic Program ID
16359,710,TUV Certificate Number
16360,710,UL Certificate Number
16361,710,WASDA Pest Identification
16362,731,Yes
16363,731,No
16364,733,Yes
16365,733,No
16366,734,EUH014
16367,734,EUH018
16368,734,EUH019
16369,734,EUH029
16370,734,EUH031
16371,734,EUH032
16372,734,EUH044
16373,734,EUH066
16374,734,EUH070
16375,734,EUH071
16376,734,EUH201
16377,734,EUH201A
16378,734,EUH202
16379,734,EUH203
16380,734,EUH204
16381,734,EUH205
16382,734,EUH206
16383,734,EUH207
16384,734,EUH208
16385,734,EUH209
16386,734,EUH209A
16387,734,EUH210
16388,734,EUH211
16389,734,EUH212
16390,734,EUH380
16391,734,EUH381
16392,734,EUH401
16393,734,EUH430
16394,734,EUH431
16395,734,EUH440
16396,734,EUH441
16397,734,EUH450
16398,734,EUH451
16399,734,H200
16400,734,H201
16401,734,H202
16402,734,H203
16403,734,H204
16404,734,H205
16405,734,H220
16406,734,H221
16407,734,H222
16408,734,H223
16409,734,H224
16410,734,H225
16411,734,H226
16412,734,H228
16413,734,H229
16414,734,H230
16415,734,H231
16416,734,H240
16417,734,H241
16418,734,H242
16419,734,H250
16420,734,H251
16421,734,H252
16422,734,H260
16423,734,H261
16424,734,H270
16425,734,H271
16426,734,H272
16427,734,H280
16428,734,H281
16429,734,H290
16430,734,H300
16431,734,H301
16432,734,H302
16433,734,H304
16434,734,H310
16435,734,H311
16436,734,H312
16437,734,H314
16438,734,H315
16439,734,H317
16440,734,H318
16441,734,H319
16442,734,H330
16443,734,H331
16444,734,H332
16445,734,H334
16446,734,H335
16447,734,H336
16448,734,H340
16449,734,H341
16450,734,H350
16451,734,H350I
16452,734,H351
16453,734,H360
16454,734,H361
16455,734,H362
16456,734,H370
16457,734,H371
16458,734,H372
16459,734,H373
16460,734,H400
16461,734,H410
16462,734,H411
16463,734,H412
16464,734,H413
16465,734,H420
16466,735,EUH014
16467,735,EUH018
16468,735,EUH019
16469,735,EUH029
16470,735,EUH031
16471,735,EUH032
16472,735,EUH044
16473,735,EUH066
16474,735,EUH070
16475,735,EUH071
16476,735,EUH201
16477,735,EUH201A
16478,735,EUH202
16479,735,EUH203
16480,735,EUH204
16481,735,EUH205
16482,735,EUH206
16483,735,EUH207
16484,735,EUH208
16485,735,EUH209
16486,735,EUH209A
16487,735,EUH210
16488,735,EUH211
16489,735,EUH212
16490,735,EUH380
16491,735,EUH381
16492,735,EUH401
16493,735,EUH430
16494,735,EUH431
16495,735,EUH440
16496,735,EUH441
16497,735,EUH450
16498,735,EUH451
16499,735,H200
16500,735,H201
16501,735,H202
16502,735,H203
16503,735,H204
16504,735,H205
16505,735,H220
16506,735,H221
16507,735,H222
16508,735,H223
16509,735,H224
16510,735,H225
16511,735,H226
16512,735,H228
16513,735,H229
16514,735,H230
16515,735,H231
16516,735,H240
16517,735,H241
16518,735,H242
16519,735,H250
16520,735,H251
16521,735,H252
16522,735,H260
16523,735,H261
16524,735,H270
16525,735,H271
16526,735,H272
16527,735,H280
16528,735,H281
16529,735,H290
16530,735,H300
16531,735,H301
16532,735,H302
16533,735,H304
16534,735,H310
16535,735,H311
16536,735,H312
16537,735,H314
16538,735,H315
16539,735,H317
16540,735,H318
16541,735,H319
16542,735,H330
16543,735,H331
16544,735,H332
16545,735,H334
16546,735,H335
16547,735,H336
16548,735,H340
16549,735,H341
16550,735,H350
16551,735,H350I
16552,735,H351
16553,735,H360
16554,735,H361
16555,735,H362
16556,735,H370
16557,735,H371
16558,735,H372
16559,735,H373
16560,735,H400
16561,735,H410
16562,735,H411
16563,735,H412
16564,735,H413
16565,735,H420
16566,736,EUH014
16567,736,EUH018
16568,736,EUH019
16569,736,EUH029
16570,736,EUH031
16571,736,EUH032
16572,736,EUH044
16573,736,EUH066
16574,736,EUH070
16575,736,EUH071
16576,736,EUH201
16577,736,EUH201A
16578,736,EUH202
16579,736,EUH203
16580,736,EUH204
16581,736,EUH205
16582,736,EUH206
16583,736,EUH207
16584,736,EUH208
16585,736,EUH209
16586,736,EUH209A
16587,736,EUH210
16588,736,EUH211
16589,736,EUH212
16590,736,EUH380
16591,736,EUH381
16592,736,EUH401
16593,736,EUH430
16594,736,EUH431
16595,736,EUH440
16596,736,EUH441
16597,736,EUH450
16598,736,EUH451
16599,736,H200
16600,736,H201
16601,736,H202
16602,736,H203
16603,736,H204
16604,736,H205
16605,736,H220
16606,736,H221
16607,736,H222
16608,736,H223
16609,736,H224
16610,736,H225
16611,736,H226
16612,736,H228
16613,736,H229
16614,736,H230
16615,736,H231
16616,736,H240
16617,736,H241
16618,736,H242
16619,736,H250
16620,736,H251
16621,736,H252
16622,736,H260
16623,736,H261
16624,736,H270
16625,736,H271
16626,736,H272
16627,736,H280
16628,736,H281
16629,736,H290
16630,736,H300
16631,736,H301
16632,736,H302
16633,736,H304
16634,736,H310
16635,736,H311
16636,736,H312
16637,736,H314
16638,736,H315
16639,736,H317
16640,736,H318
16641,736,H319
16642,736,H330
16643,736,H331
16644,736,H332
16645,736,H334
16646,736,H335
16647,736,H336
16648,736,H340
16649,736,H341
16650,736,H350
16651,736,H350I
16652,736,H351
16653,736,H360
16654,736,H361
16655,736,H362
16656,736,H370
16657,736,H371
16658,736,H372
16659,736,H373
16660,736,H400
16661,736,H410
16662,736,H411
16663,736,H412
16664,736,H413
16665,736,H420
16666,737,EUH014
16667,737,EUH018
16668,737,EUH019
16669,737,EUH029
16670,737,EUH031
16671,737,EUH032
16672,737,EUH044
16673,737,EUH066
16674,737,EUH070
16675,737,EUH071
16676,737,EUH201
16677,737,EUH201A
16678,737,EUH202
16679,737,EUH203
16680,737,EUH204
16681,737,EUH205
16682,737,EUH206
16683,737,EUH207
16684,737,EUH208
16685,737,EUH209
16686,737,EUH209A
16687,737,EUH210
16688,737,EUH211
16689,737,EUH212
16690,737,EUH380
16691,737,EUH381
16692,737,EUH401
16693,737,EUH430
16694,737,EUH431
16695,737,EUH440
16696,737,EUH441
16697,737,EUH450
16698,737,EUH451
16699,737,H200
16700,737,H201
16701,737,H202
16702,737,H203
16703,737,H204
16704,737,H205
16705,737,H220
16706,737,H221
16707,737,H222
16708,737,H223
16709,737,H224
16710,737,H225
16711,737,H226
16712,737,H228
16713,737,H229
16714,737,H230
16715,737,H231
16716,737,H240
16717,737,H241
16718,737,H242
16719,737,H250
16720,737,H251
16721,737,H252
16722,737,H260
16723,737,H261
16724,737,H270
16725,737,H271
16726,737,H272
16727,737,H280
16728,737,H281
16729,737,H290
16730,737,H300
16731,737,H301
16732,737,H302
16733,737,H304
16734,737,H310
16735,737,H311
16736,737,H312
16737,737,H314
16738,737,H315
16739,737,H317
16740,737,H318
16741,737,H319
16742,737,H330
16743,737,H331
16744,737,H332
16745,737,H334
16746,737,H335
16747,737,H336
16748,737,H340
16749,737,H341
16750,737,H350
16751,737,H350I
16752,737,H351
16753,737,H360
16754,737,H361
16755,737,H362
16756,737,H370
16757,737,H371
16758,737,H372
16759,737,H373
16760,737,H400
16761,737,H410
16762,737,H411
16763,737,H412
16764,737,H413
16765,737,H420
16766,738,EUH014
16767,738,EUH018
16768,738,EUH019
16769,738,EUH029
16770,738,EUH031
16771,738,EUH032
16772,738,EUH044
16773,738,EUH066
16774,738,EUH070
16775,738,EUH071
16776,738,EUH201
16777,738,EUH201A
16778,738,EUH202
16779,738,EUH203
16780,738,EUH204
16781,738,EUH205
16782,738,EUH206
16783,738,EUH207
16784,738,EUH208
16785,738,EUH209
16786,738,EUH209A
16787,738,EUH210
16788,738,EUH211
16789,738,EUH212
16790,738,EUH380
16791,738,EUH381
16792,738,EUH401
16793,738,EUH430
16794,738,EUH431
16795,738,EUH440
16796,738,EUH441
16797,738,EUH450
16798,738,EUH451
16799,738,H200
16800,738,H201
16801,738,H202
16802,738,H203
16803,738,H204
16804,738,H205
16805,738,H220
16806,738,H221
16807,738,H222
16808,738,H223
16809,738,H224
16810,738,H225
16811,738,H226
16812,738,H228
16813,738,H229
16814,738,H230
16815,738,H231
16816,738,H240
16817,738,H241
16818,738,H242
16819,738,H250
16820,738,H251
16821,738,H252
16822,738,H260
16823,738,H261
16824,738,H270
16825,738,H271
16826,738,H272
16827,738,H280
16828,738,H281
16829,738,H290
16830,738,H300
16831,738,H301
16832,738,H302
16833,738,H304
16834,738,H310
16835,738,H311
16836,738,H312
16837,738,H314
16838,738,H315
16839,738,H317
16840,738,H318
16841,738,H319
16842,738,H330
16843,738,H331
16844,738,H332
16845,738,H334
16846,738,H335
16847,738,H336
16848,738,H340
16849,738,H341
16850,738,H350
16851,738,H350I
16852,738,H351
16853,738,H360
16854,738,H361
16855,738,H362
16856,738,H370
16857,738,H371
16858,738,H372
16859,738,H373
16860,738,H400
16861,738,H410
16862,738,H411
16863,738,H412
16864,738,H413
16865,738,H420
16866,739,Buy American Act Compliant (BAA)
16867,739,Buy American Act Compliant Due to Exception
16868,739,Trade Agreements Act Compliant (TAA)
16869,740,Yes
16870,740,No
16871,741,Afghanistan
16872,741,Angola
16873,741,Antigua and Barbuda
16874,741,Armenia
16875,741,Aruba
16876,741,Australia
16877,741,Austria
16878,741,"Bahamas, or The Bahamas"
16879,741,Bahrain
16880,741,Bangladesh
16881,741,Barbados
16882,741,Belgium
16883,741,Belize
16884,741,Benin
16885,741,Bhutan
16886,741,Bonaire
16887,741,British Virgin Islands
16888,741,Bulgaria
16889,741,Burkina Faso
16890,741,Burundi
16891,741,Cambodia
16892,741,Canada
16893,741,Central African Republic
16894,741,Chad
16895,741,Chile
16896,741,Colombia
16897,741,Comoros
16898,741,Costa Rica
16899,741,Croatia
16900,741,Curacao
16901,741,Cyprus
16902,741,"Czechia, or Czech Republic"
16903,741,Democratic Republic of the Congo
16904,741,Denmark
16905,741,Djibouti
16906,741,Dominica
16907,741,Dominican Republic
16908,741,El Salvador
16909,741,Equatorial Guinea
16910,741,Eritrea
16911,741,Estonia
16912,741,Ethiopia
16913,741,Finland
16914,741,France
16915,741,"Gambia, or The Gambia"
16916,741,Germany
16917,741,Greece
16918,741,Grenada
16919,741,Guatemala
16920,741,Guinea
16921,741,Guinea-Bissau
16922,741,Guyana
16923,741,Haiti
16924,741,Honduras
16925,741,Hong Kong
16926,741,Hungary
16927,741,Iceland
16928,741,Ireland
16929,741,Israel
16930,741,Italy
16931,741,Jamaica
16932,741,Japan
16933,741,Kiribati
16934,741,Laos
16935,741,Latvia
16936,741,Lesotho
16937,741,Liberia
16938,741,Liechtenstein
16939,741,Lithuania
16940,741,Luxembourg
16941,741,Madagascar
16942,741,Malawi
16943,741,Mali
16944,741,Malta
16945,741,Mauritania
16946,741,Mexico
16947,741,Moldova
16948,741,Montenegro
16949,741,Montserrat
16950,741,Morocco
16951,741,Mozambique
16952,741,Nepal
16953,741,Netherlands
16954,741,New Zealand
16955,741,Nicaragua
16956,741,Niger
16957,741,North Macedonia
16958,741,Norway
16959,741,Oman
16960,741,Panama
16961,741,Peru
16962,741,Poland
16963,741,Portugal
16964,741,Romania
16965,741,Rwanda
16966,741,Saba
16967,741,Saint Kitts and Nevis
16968,741,Saint Lucia
16969,741,Saint Vincent and the Grenadines
16970,741,Samoa
16971,741,Sao Tome and Principe
16972,741,Senegal
16973,741,Sierra Leone
16974,741,Singapore
16975,741,Sint Eustatius
16976,741,Sint Maarten
16977,741,Slovakia
16978,741,Slovenia
16979,741,Solomon Islands
16980,741,Somalia
16981,741,"South Korea, or Republic of Korea"
16982,741,South Sudan
16983,741,Spain
16984,741,Sweden
16985,741,Switzerland
16986,741,Taiwan
16987,741,Tanzania
16988,741,Timor-Leste
16989,741,Togo
16990,741,Trinidad and Tobago
16991,741,Tuvalu
16992,741,Uganda
16993,741,Ukraine
16994,741,United Kingdom
16995,741,Vanuatu
16996,741,Yemen
16997,741,Zambia
16998,742,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_001.jpg
16999,743,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_002.jpg
17000,744,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_003.jpg
17001,745,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_004.jpg
17002,746,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_005.jpg
17003,747,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_006.jpg
17004,748,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_007.jpg
17005,749,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_008.jpg
17006,750,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_009.jpg
17007,752,Picometer
17008,752,Angstrom
17009,752,Nanometer
17010,752,Micron
17011,752,Millimeters
17012,752,Centimeters
17013,752,Decimeters
17014,752,Meters
17015,752,Kilometers
17016,752,Mils
17017,752,Hundredths-Inches
17018,752,Inches
17019,752,Feet
17020,752,Miles
17021,752,Yards
17022,753,Picometer
17023,753,Angstrom
17024,753,Nanometer
17025,753,Micron
17026,753,Millimeters
17027,753,Centimeters
17028,753,Decimeters
17029,753,Meters
17030,753,Kilometers
17031,753,Mils
17032,753,Hundredths-Inches
17033,753,Inches
17034,753,Feet
17035,753,Miles
17036,753,Yards
17037,754,Picometer
17038,754,Angstrom
17039,754,Nanometer
17040,754,Micron
17041,754,Millimeters
17042,754,Centimeters
17043,754,Decimeters
17044,754,Meters
17045,754,Kilometers
17046,754,Mils
17047,754,Hundredths-Inches
17048,754,Inches
17049,754,Feet
17050,754,Miles
17051,754,Yards
17052,755,Picometer
17053,755,Angstrom
17054,755,Nanometer
17055,755,Micron
17056,755,Millimeters
17057,755,Centimeters
17058,755,Decimeters
17059,755,Meters
17060,755,Kilometers
17061,755,Mils
17062,755,Hundredths-Inches
17063,755,Inches
17064,755,Feet
17065,755,Miles
17066,755,Yards
17067,756,Picometer
17068,756,Angstrom
17069,756,Nanometer
17070,756,Micron
17071,756,Millimeters
17072,756,Centimeters
17073,756,Decimeters
17074,756,Meters
17075,756,Kilometers
17076,756,Mils
17077,756,Hundredths-Inches
17078,756,Inches
17079,756,Feet
17080,756,Miles
17081,756,Yards
17082,757,Picometer
17083,757,Angstrom
17084,757,Nanometer
17085,757,Micron
17086,757,Millimeters
17087,757,Centimeters
17088,757,Decimeters
17089,757,Meters
17090,757,Kilometers
17091,757,Mils
17092,757,Hundredths-Inches
